906,6994.000000
907,6994.000000
908,6994.000000
909,6994.000000
910,6994.000000
911,6994.000000
912,6994.000000
913,6994.000000
914,6994.000000
915,6994.000000
916,6994.000000
917,6994.000000
918,6994.000000
919,6994.000000
920,6994.000000
921,6994.000000
922,6994.000000
923,6994.000000
924,6994.000000
925,6994.000000
926,6994.000000
927,6994.000000
928,6994.000000
929,6994.000000
930,6994.000000
931,6994.000000
932,6994.000000
933,6994.000000
934,6994.000000
935,6994.000000
936,6994.000000
937,6994.000000
938,6994.000000
939,6994.000000
940,6994.000000
941,6994.000000
942,6994.000000
943,6994.000000
944,6994.000000
945,6994.000000
946,6994.000000
947,6994.000000
948,6994.000000
949,6994.000000
950,6994.000000
951,6994.000000
952,6994.000000
953,6994.000000
954,6994.000000
955,6994.000000
956,6994.000000
957,6994.000000
958,6994.000000
959,6994.000000
960,6994.000000
961,6994.000000
962,6994.000000
963,6994.000000
964,6994.000000
965,6994.000000
966,6994.000000
967,6994.000000
968,6994.000000
969,6994.000000
970,6994.000000
971,6994.000000
972,6994.000000
973,6994.000000
974,0.000000
975,0.000000
976,0.000000
977,0.000000
978,0.000000
979,0.000000
980,0.000000
981,0.000000
982,0.000000
983,0.000000
984,0.000000
985,0.000000
986,0.000000
987,0.000000
988,318.000000
989,318.000000
990,318.000000
991,318.000000
992,318.000000
993,318.000000
994,658.000000
995,658.000000
996,658.000000
997,658.000000
998,658.000000
999,658.000000
1000,658.000000
1001,658.000000
1002,6994.000000
1003,6994.000000
1004,6994.000000
1005,6994.000000
1006,6994.000000
1007,6994.000000
1008,6994.000000
1009,6994.000000
1010,6994.000000
1011,6994.000000
1012,6994.000000
1013,6994.000000
1014,6994.000000
1015,6994.000000
1016,6994.000000
1017,6994.000000
1018,6994.000000
1019,6994.000000
1020,6994.000000
1021,6994.000000
1022,6994.000000
1023,6994.000000
1024,6994.000000
1025,6994.000000
1026,6994.000000
1027,6994.000000
1028,6994.000000
1029,6994.000000
1030,6994.000000
1031,6994.000000
1032,6994.000000
1033,6994.000000
1034,6994.000000
1035,6994.000000
1036,6994.000000
1037,6994.000000
1038,6994.000000
1039,6994.000000
1040,6994.000000
1041,6994.000000
1042,6994.000000
1043,6994.000000
1044,6994.000000
1045,6994.000000
1046,6994.000000
1047,6994.000000
1048,6994.000000
1049,6994.000000
1050,6994.000000
1051,6994.000000
1052,6994.000000
1053,6994.000000
1054,6994.000000
1055,6994.000000
1056,6994.000000
1057,6994.000000
1058,6994.000000
1059,6994.000000
1060,6994.000000
1061,6994.000000
1062,6994.000000
1063,6994.000000
1064,6994.000000
1065,6994.000000
1066,6994.000000
1067,6994.000000
1068,6994.000000
1069,6994.000000
1070,6994.000000
1071,6994.000000
1072,6994.000000
1073,6994.000000
1074,6994.000000
1075,6994.000000
1076,6994.000000
1077,6994.000000
1078,6994.000000
1079,6994.000000
1080,6994.000000
1081,6994.000000
1082,6994.000000
1083,6994.000000
1084,6994.000000
1085,6994.000000
1086,6994.000000
1087,6994.000000
1088,6994.000000
1089,6994.000000
1090,6994.000000
1091,6994.000000
1092,6994.000000
1093,6994.000000
1094,6994.000000
1095,6994.000000
1096,6994.000000
1097,6994.000000
1098,6994.000000
1099,6994.000000
1100,6994.000000
1101,6994.000000
1102,6994.000000
1103,6994.000000
1104,6994.000000
1105,6994.000000
1106,6994.000000
1107,6994.000000
1108,6994.000000
1109,6994.000000
1110,6994.000000
